Product,Price,Payment_Type,Name,City,State,Country,Transaction_date
Product1,1200,Mastercard,james,Nashville                   ,TN,United States,1/30/2009 9:00
Product1,1200,Mastercard,lorna,Castle Rock                 ,CO,United States,1/30/2009 10:31
Product1,1200,Mastercard,Whitney,Dumbleton,England,United Kingdom,1/30/2009 11:56
Product1,1200,Mastercard,Abikay,Fullerton                   ,CA,United States,1/30/2009 12:18
Product1,1200,Visa,Patrick,Lexington                   ,MA,United States,1/30/2009 13:13
Product1,1200,Visa,danielle,Geneve,Geneve,Switzerland,1/30/2009 14:36
Product1,1200,Mastercard,Ana,Hong Kong, ,Hong Kong,1/30/2009 17:09
Product1,1200,Visa,nina,Warwick,Queensland,Australia,1/30/2009 17:33
Product1,1200,Diners,Heather,Ooltewah                    ,TN,United States,1/30/2009 19:12
Product1,1200,Mastercard,Natasha,Pasadena                    ,CA,United States,1/30/2009 20:27
Product1,1200,Visa,Renee,Edinburg                    ,TX,United States,1/30/2009 20:36
Product2,3600,Mastercard,Tanya,Carcross,Yukon Territory,Canada,1/30/2009 20:58
Product2,3600,Visa,Stephanie,Hilversum,Noord-Holland,Netherlands,1/30/2009 23:49
Product1,1200,Visa,Nacole,Milan,Lombardy,Italy,1/31/2009 1:59
Product1,1200,Mastercard,Detlev,Taby,Stockholm,Sweden,1/31/2009 4:50
Product2,3600,Mastercard,Hanne,Phoenix                     ,MD,United States,1/31/2009 5:39
Product1,1200,Diners,Scott ,Sag Harbor                  ,NY,United States,1/31/2009 6:14
Product1,1200,Amex,Sean,London,England,United Kingdom,1/31/2009 7:13
Product1,1200,Visa,Monica ,Weston                      ,CT,United States,1/31/2009 7:22
Product1,1200,Mastercard,Laura,Coconut Grove               ,FL,United States,1/31/2009 8:56
Product1,1200,Visa,ciara and mike,London,England,United Kingdom,1/31/2009 9:00
Product1,1200,Visa,Nanci,Reading,England,United Kingdom,1/31/2009 9:12
Product1,1200,Visa,Diane,Djurgarden,Stockholm,Sweden,1/31/2009 11:03
Product2,3600,Mastercard,Ulrika,Scottsdale                  ,AZ,United States,1/31/2009 11:14
Product1,1200,Visa,Joern,Waterford,Ontario,Canada,1/31/2009 13:26
Product1,1200,Visa,Lisa,Ringgold                    ,GA,United States,1/31/2009 15:25
Product1,1200,Visa,matthew,Cincinnati                  ,OH,United States,1/31/2009 18:12
Product1,1200,Visa,Sven,Issaquah                    ,WA,United States,1/31/2009 21:50
Product1,1200,Diners,Dawn,Vaucluse,New South Wales,Australia,1/31/2009 23:09
